"subject_id","X0__0","X1__0","X2__0","X0__1","X1__1","X2__1","X0__2","X1__2","X2__2","X0__3","X1__3","X2__3","X0__4","X1__4","X2__4","X0__5","X1__5","X2__5","X0__6","X1__6","X2__6","X0__7","X1__7","X2__7","X0__8","X1__8","X2__8","X0__9","X1__9","X2__9","X0__10","X1__10","X2__10","X0__11","X1__11","X2__11"
"320","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0"
"321","1.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","2.0","2.0","2.0","1.0","2.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","0.0"
"322","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0"
"323","1.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","2.0","1.0","0.0","2.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0"
"324","0.0","2.0","0.0","1.0","1.0","2.0","2.0","2.0","2.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0"
"325","0.0","2.0","1.0","1.0","2.0","0.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0"
"326","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0"
"327","1.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","0.0","2.0","2.0","1.0","2.0","1.0","1.0","0.0","0.0","0.0","1.0","1.0","1.0"
"328","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","0.0"
"329","1.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","2.0","0.0"
"330","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","2.0","1.0","1.0","1.0"
"331","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","2.0","0.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0"
"332","1.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","2.0","0.0","1.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0"
"333","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0"
"334","0.0","1.0","2.0","0.0","0.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0"
"335","1.0","2.0","1.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","1.0","1.0","2.0","0.0","1.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0"
"336","2.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","2.0","0.0","1.0","1.0","0.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","2.0","2.0","0.0","1.0","2.0","1.0","2.0","2.0","2.0","0.0","0.0","1.0","2.0"
"337","1.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","0.0","2.0","1.0","1.0"
"338","2.0","0.0","1.0","1.0","0.0","2.0","2.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","2.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","0.0","1.0","2.0","0.0","1.0","0.0","1.0","0.0"
"339","0.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","0.0","0.0","1.0","2.0","0.0","1.0"
"340","0.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0"
"341","1.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","2.0","1.0","1.0","0.0","0.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0"
"342","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0"
"343","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","1.0","2.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","2.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","1.0"
"344","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","2.0","1.0","0.0","0.0","0.0","2.0","2.0","2.0","0.0","1.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","2.0","2.0","1.0"
"345","0.0","2.0","0.0","1.0","0.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","2.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","0.0","0.0"
"346","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","2.0","1.0","2.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0"
"347","1.0","1.0","2.0","2.0","2.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","2.0"
"348","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","1.0","2.0","1.0","1.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0"
"349","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","2.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0"
"350","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","2.0","2.0","0.0"
"351","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0"
"352","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","0.0","1.0","0.0","2.0","2.0","2.0","1.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"353","2.0","2.0","0.0","0.0","2.0","2.0","1.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","2.0","0.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0"
"354","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","1.0","2.0","2.0"
"355","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0"
"356","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0"
"357","1.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0"
"358","0.0","1.0","2.0","1.0","0.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","1.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0"
"359","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0"
"360","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","2.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0"
"361","0.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0"
"362","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","1.0","1.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0"
"363","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","2.0","1.0","2.0","0.0","1.0","1.0","2.0","2.0","1.0"
"364","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0"
"365","2.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0"
"366","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","1.0"
"367","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","0.0","2.0","1.0","2.0","1.0","0.0","2.0","0.0"
"368","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","2.0","1.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0"
"369","0.0","2.0","2.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0"
"370","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","1.0","0.0","2.0","0.0","2.0","1.0","0.0","2.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","2.0"
"371","2.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0"
"372","2.0","2.0","1.0","2.0","1.0","2.0","0.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0"
"373","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0"
"374","0.0","2.0","0.0","2.0","1.0","1.0","0.0","1.0","2.0","2.0","1.0","2.0","2.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","0.0","1.0","0.0","0.0","1.0","2.0","2.0","1.0","2.0","2.0","0.0","1.0"
"375","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0"
"376","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","1.0"
"377","0.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0"
"378","2.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","1.0","0.0","2.0","1.0","0.0","0.0","1.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","1.0","0.0","0.0","1.0","2.0"
"379","0.0","2.0","2.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","2.0","2.0","1.0","0.0","2.0","0.0","2.0","2.0","2.0","1.0"
"380","2.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","2.0","1.0","1.0","0.0","0.0","2.0","2.0","0.0"
"381","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0"
"382","2.0","0.0","2.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0"
"383","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","2.0","2.0","0.0","2.0","2.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","0.0","1.0","0.0","2.0","1.0"
"384","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","1.0","1.0","0.0","2.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0"
"385","1.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","1.0","2.0","0.0"
"386","1.0","1.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","0.0","1.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0"
"387","1.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","2.0","1.0","1.0","1.0","0.0","2.0","2.0","2.0","2.0","1.0","2.0","0.0","2.0","2.0","2.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0"
"388","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","2.0","2.0","1.0","0.0","0.0","1.0"
"389","0.0","2.0","1.0","1.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","0.0","1.0","1.0","1.0","0.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0"
"390","1.0","1.0","2.0","2.0","0.0","2.0","1.0","0.0","2.0","1.0","0.0","1.0","0.0","0.0","1.0","2.0","2.0","0.0","1.0","2.0","1.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0"
"391","1.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","0.0","2.0"
"392","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","0.0","2.0"
"393","1.0","1.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","0.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0"
"394","2.0","2.0","2.0","1.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0"
"395","0.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","2.0","2.0","0.0"
"396","1.0","0.0","2.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","2.0","0.0","1.0","0.0"
"397","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","0.0"
"398","1.0","0.0","1.0","2.0","2.0","2.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","0.0"
"399","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0"
"400","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","0.0","2.0","2.0","2.0","2.0","1.0","2.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0"
"401","1.0","0.0","1.0","2.0","2.0","0.0","1.0","1.0","2.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","1.0","1.0","2.0","0.0","0.0","2.0"
"402","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","2.0","2.0","2.0"
"403","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","2.0"
"404","1.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","2.0","1.0","2.0"
"405","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","0.0","2.0","1.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0"
"406","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","2.0","2.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","2.0"
"407","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","0.0","1.0","0.0","0.0","2.0","1.0","2.0","1.0","1.0","1.0","0.0"
"408","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","2.0","0.0","0.0","1.0","1.0","1.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","2.0","0.0"
"409","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0"
"410","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","1.0","1.0","2.0","1.0","2.0","2.0","1.0","1.0","0.0","2.0","1.0","0.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","0.0","2.0","1.0","1.0"
"411","2.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","2.0"
"412","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","1.0","2.0","0.0","1.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","2.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0"
