"subject_id","X1__1","X2__1","X1__2","X2__2","X1__3","X2__3","X1__4","X2__4","X1__5","X2__5","X1__6","X2__6","X1__7","X2__7","X1__8","X2__8","X1__9","X2__9","X1__10","X2__10","X1__11","X2__11","X1__12","X2__12","X1__13","X2__13","X1__14","X2__14","X1__15","X2__15","X1__16","X2__16","X1__17","X2__17","X1__18","X2__18","X1__19","X2__19","X1__20","X2__20","X1__21","X2__21","X1__22","X2__22","X1__23","X2__23","X1__24","X2__24","X1__25","X2__25","X1__26","X2__26","X1__27","X2__27","X1__28","X2__28","X1__29","X2__29","X1__30","X2__30","X1__31","X2__31","X1__32","X2__32","X1__33","X2__33","X1__34","X2__34","X1__35","X2__35","X1__36","X2__36","X1__37","X2__37","X1__38","X2__38","X1__39","X2__39","X1__40","X2__40","X1__41","X2__41","X1__42","X2__42","X1__43","X2__43","X1__44","X2__44","X1__45","X2__45"
"128","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0"
"129","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0"
"130","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0"
"131","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0"
"132","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0"
"133","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"134","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0"
"135","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0"
"136","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","3.0","0.0","3.0"
"137","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","2.0","3.0","2.0","3.0","2.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0"
"138","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0"
"139","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0"
"140","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0"
"141","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0"
"142","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0"
"143","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"144","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0"
"145","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0"
"146","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","0.0","2.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0"
"147","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0"
"148","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0"
"149","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0"
"150","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0"
"151","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"152","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"153","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"154","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","1.0","3.0","1.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0"
"155","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0"
"156","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0"
"157","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0"
"158","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0"
"159","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0"
"160","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","2.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0"
"161","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0"
"162","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","3.0","0.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0"
"163","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0"
"164","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","3.0","0.0","3.0","0.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","1.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0","3.0","0.0"
